Unique_client_ID,Race/Ethnicity,Gender,Age_group_at_assessment,TOTAL_SCORE,Housing_destination,is_perm_housed,Gender_Female,Race_Black,Race_Latino,Race_Asian,Age_Youth,Age_GenX,Age_Boomer,HISTORY_SUB_SCORE,RISKS_SUB_SCORE,SOCIALIZATION_SUB_SCORE,WELLNESS_SUB_SCORE,Housing_status,y_proba
87169,Latino,Male,,3,Permanently Housed,1,0,0,1,0,0,0,0,1,0,1,1,1,0.16710255
87171,Black,Male,,4,Permanently Housed,1,0,1,0,0,0,0,0,1,0,1,2,1,0.25058398
87173,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,1,3,1,4,1,0.17556916
87179,Latino,Female,,15,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,6,1,0.167908
87194,Latino,Female,,12,Permanently Housed,1,1,0,1,0,0,0,0,2,3,2,5,1,0.10961289
87196,White,Female,,6,Permanently Housed,1,1,0,0,0,0,0,0,1,1,3,1,1,0.17582738
87201,Black,Female,,4,Permanently Housed,1,1,1,0,0,0,0,0,1,0,2,1,1,0.2962349
87202,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,1,0,3,0,1,0.2835538
87206,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,0,2,2,2,1,0.27760717
87210,Black,Female,,16,Permanently Housed,1,1,1,0,0,0,0,0,2,4,4,6,1,0.32851863
87217,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,1,3,4,5,1,0.2059609
87223,Latino,Male,,16,Permanently Housed,1,0,0,1,0,0,0,0,2,4,4,6,1,0.19989863
87226,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,1,2,2,1,1,0.29375008
87227,White,Male,60+,14,Permanently Housed,1,0,0,0,0,0,0,1,2,4,3,4,1,0.2536961
87251,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,1,2,2,3,1,0.32639214
87252,White,Male,45-59,9,Permanently Housed,1,0,0,0,0,0,1,0,2,1,2,4,1,0.16779472
87255,Asian,Female,,12,Permanently Housed,1,1,0,0,1,0,0,0,2,4,4,2,1,0.30369374
87259,Black,Female,,4,Permanently Housed,1,1,1,0,0,0,0,0,2,0,2,0,1,0.24481142
87266,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,5,1,0.27866852
87270,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,0,1,3,0,1,0.36881432
87273,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,1,2,4,6,1,0.27220535
87281,Latino,Female,60+,9,Permanently Housed,1,1,0,1,0,0,0,1,2,1,2,3,1,0.19283634
87283,Latino,Female,18-24,5,Permanently Housed,1,1,0,1,0,1,0,0,2,1,1,1,1,0.18002836
87286,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,6,1,0.25429466
87288,Black,Male,18-24,7,Permanently Housed,1,0,1,0,0,1,0,0,2,1,3,1,1,0.18177538
87292,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,4,1,0.13481809
87305,White,Female,60+,9,Permanently Housed,1,1,0,0,0,0,0,1,2,1,3,2,1,0.2209619
87312,Black,Female,,5,Permanently Housed,1,1,1,0,0,0,0,0,2,0,2,1,1,0.23362468
87314,White,Male,60+,7,Permanently Housed,1,0,0,0,0,0,0,1,2,1,2,1,1,0.16010219
87322,Black,Male,18-24,4,Permanently Housed,1,0,1,0,0,1,0,0,2,0,1,1,1,0.24011347
87326,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,1,3,0,3,1,0.11689412
87333,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,1,3,3,4,1,0.24692363
87338,Black,Female,45-59,6,Permanently Housed,1,1,1,0,0,0,1,0,2,0,2,2,1,0.2410491
87346,Asian,Male,45-59,5,Permanently Housed,1,0,0,0,1,0,1,0,1,0,2,2,1,0.2119195
87349,White,Female,45-59,14,Permanently Housed,1,1,0,0,0,0,1,0,2,4,4,4,1,0.2450249
87358,White,Female,45-59,12,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,3,1,0.20607789
87364,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,2,2,1,3,1,0.089257225
87365,Black,Female,18-24,12,Permanently Housed,1,1,1,0,0,1,0,0,2,3,4,3,1,0.2831566
87367,Black,Male,60+,17,Permanently Housed,1,0,1,0,0,0,0,1,2,4,4,6,1,0.30834195
87370,Latino,Male,,9,Permanently Housed,1,0,0,1,0,0,0,0,1,1,4,3,1,0.20021431
87384,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,1,1,4,2,1,0.2709775
87385,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,2,2,1,1,1,0.19403961
87387,Black,Female,,2,Permanently Housed,1,1,1,0,0,0,0,0,1,0,1,0,1,0.3148956
87394,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,3,1,0.25487566
87395,Black,Male,18-24,10,Permanently Housed,1,0,1,0,0,1,0,0,2,2,4,2,1,0.24839929
87398,White,Male,60+,15,Permanently Housed,1,0,0,0,0,0,0,1,2,4,4,4,1,0.3393663
87416,Latino,Female,45-59,13,Permanently Housed,1,1,0,1,0,0,1,0,1,3,3,6,1,0.2447071
87419,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,1,3,3,6,1,0.3636242
87429,Black,Female,45-59,5,Permanently Housed,1,1,1,0,0,0,1,0,1,1,1,2,1,0.2883953
87430,Black,Female,45-59,5,Permanently Housed,1,1,1,0,0,0,1,0,1,1,1,2,1,0.2883953
87432,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,1,3,3,5,1,0.36544585
87437,Black,Male,18-24,11,Permanently Housed,1,0,1,0,0,1,0,0,2,4,4,1,1,0.21119486
87445,Latino,Female,45-59,12,Permanently Housed,1,1,0,1,0,0,1,0,2,4,3,3,1,0.2259306
87446,Black,Male,18-24,2,Permanently Housed,1,0,1,0,0,1,0,0,1,0,1,0,1,0.28062198
87451,Latino,Female,45-59,13,Permanently Housed,1,1,0,1,0,0,1,0,2,3,4,4,1,0.21792306
87456,White,Male,18-24,3,Permanently Housed,1,0,0,0,0,1,0,0,1,1,1,0,1,0.24470207
87461,Latino,Male,18-24,2,Permanently Housed,1,0,0,1,0,1,0,0,1,0,1,0,1,0.24838866
87463,Latino,Female,,9,Permanently Housed,1,1,0,1,0,0,0,0,2,2,3,2,1,0.115527846
87480,White,Female,60+,14,Permanently Housed,1,1,0,0,0,0,0,1,2,3,4,4,1,0.26879162
87509,Latino,Female,,11,Permanently Housed,1,1,0,1,0,0,0,0,2,2,3,4,1,0.13290545
87518,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,2,2,3,1,0.22138053
87531,Black,Female,60+,10,Permanently Housed,1,1,1,0,0,0,0,1,0,2,3,4,1,0.27585745
87545,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,2,1,4,1,1,0.27083787
87553,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,1,1,4,1,1,0.21010745
87571,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,2,1,2,3,1,0.2372038
87573,Latino,Female,,2,Permanently Housed,1,1,0,1,0,0,0,0,1,0,0,1,1,0.30891627
87574,White,Female,60+,8,Permanently Housed,1,1,0,0,0,0,0,1,2,1,2,2,1,0.22951196
87577,White,Female,60+,12,Permanently Housed,1,1,0,0,0,0,0,1,2,3,3,3,1,0.27418688
87593,Latino,Female,,10,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,1,1,0.14569196
87599,Asian,Male,18-24,14,Permanently Housed,1,0,0,0,1,1,0,0,2,3,4,5,1,0.18863508
87615,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
87625,Black,Female,45-59,5,Permanently Housed,1,1,1,0,0,0,1,0,2,0,2,1,1,0.27019498
87632,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,1,1,2,2,1,0.23753168
87642,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,2,2,4,0,1,0.21446092
87645,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,1,1,1,2,1,0.2578875
87646,Latino,Male,45-59,13,Permanently Housed,1,0,0,1,0,0,1,0,2,3,3,5,1,0.18795353
87655,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,1,2,3,5,1,0.33467785
87663,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,4,3,3,1,0.2076976
87672,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,3,4,6,1,0.25219095
87673,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,1,3,2,3,1,0.32368243
87674,White,Female,,8,Permanently Housed,1,1,0,0,0,0,0,0,2,2,2,2,1,0.12622869
87682,Black,Male,,11,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,3,1,0.15952688
87691,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,1,0,2,2,1,0.27912965
87693,White,Female,60+,14,Permanently Housed,1,1,0,0,0,0,0,1,2,4,4,3,1,0.2189854
87701,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,3,2,5,1,0.09759737
87708,Latino,Female,45-59,14,Permanently Housed,1,1,0,1,0,0,1,0,2,4,2,6,1,0.17976183
87710,Asian,Female,45-59,10,Permanently Housed,1,1,0,0,1,0,1,0,2,2,3,3,1,0.23850906
87729,White,Female,45-59,10,Permanently Housed,1,1,0,0,0,0,1,0,2,2,3,3,1,0.19660412
87734,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,2,3,2,5,1,0.16338421
87735,Black,Male,,7,Permanently Housed,1,0,1,0,0,0,0,0,1,2,2,2,1,0.13938035
87738,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,2,1,0.22550341
87754,White,Female,,8,Permanently Housed,1,1,0,0,0,0,0,0,0,2,3,3,1,0.17908774
87760,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,2,2,2,3,1,0.0980587
87765,Latino,Male,45-59,15,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,5,1,0.25208607
87780,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,3,1,0.23273544
87788,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,2,1,0.2394882
87796,Latino,Female,18-24,3,Permanently Housed,1,1,0,1,0,1,0,0,1,0,1,1,1,0.2634199
87798,White,Female,45-59,13,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,4,1,0.22536357
87802,Latino,Female,60+,14,Permanently Housed,1,1,0,1,0,0,0,1,2,3,4,4,1,0.24687776
87807,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,3,1,0.27655643
87812,Black,Male,60+,13,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,4,1,0.27092445
87813,Black,Female,18-24,12,Permanently Housed,1,1,1,0,0,1,0,0,2,4,5,1,1,0.5570748
87815,Latino,Male,18-24,10,Permanently Housed,1,0,0,1,0,1,0,0,1,4,2,3,1,0.25136054
87818,Latino,Female,60+,8,Permanently Housed,1,1,0,1,0,0,0,1,1,1,2,3,1,0.25185597
87819,Latino,Male,45-59,9,Permanently Housed,1,0,0,1,0,0,1,0,1,2,3,3,1,0.23669957
87821,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,1,0,1,1,1,0.31069773
87832,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,3,2,2,1,0.21355566
87836,White,Female,,11,Permanently Housed,1,1,0,0,0,0,0,0,2,2,3,4,1,0.12884486
87843,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,1,3,4,3,1,0.3069851
87847,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,0,1,1,1,0.339956
87850,Latino,Male,,14,Permanently Housed,1,0,0,1,0,0,0,0,1,4,3,6,1,0.1691659
87860,White,Male,,8,Permanently Housed,1,0,0,0,0,0,0,0,1,2,4,1,1,0.1460896
87863,Latino,Female,,9,Permanently Housed,1,1,0,1,0,0,0,0,2,3,2,2,1,0.10373309
87867,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,1,1,1,1,1,0.3520226
87876,Black,Male,,14,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,6,1,0.17674707
87877,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,1,4,2,4,1,0.28874403
87880,Black,Male,,4,Permanently Housed,1,0,1,0,0,0,0,0,1,0,2,1,1,0.2158428
87881,Black,Female,18-24,11,Permanently Housed,1,1,1,0,0,1,0,0,1,3,3,4,1,0.2639118
87884,Black,Female,60+,7,Permanently Housed,1,1,1,0,0,0,0,1,1,1,2,2,1,0.28956226
87885,Black,Female,18-24,9,Permanently Housed,1,1,1,0,0,1,0,0,1,3,2,3,1,0.30695373
87888,White,Female,18-24,8,Permanently Housed,1,1,0,0,0,1,0,0,2,2,3,1,1,0.2265609
87902,Black,Female,,5,Permanently Housed,1,1,1,0,0,0,0,0,2,0,1,2,1,0.24941726
87906,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,1,3,4,2,1,0.22095747
87907,White,Male,45-59,5,Permanently Housed,1,0,0,0,0,0,1,0,1,0,1,3,1,0.2605861
87908,White,Female,60+,5,Permanently Housed,1,1,0,0,0,0,0,1,1,1,1,1,1,0.2403698
87934,Black,Female,18-24,2,Permanently Housed,1,1,1,0,0,1,0,0,2,0,0,0,1,0.24159048
87940,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,2,3,2,1,0.14346594
87941,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,2,1,0.23772681
87947,White,Male,,12,Permanently Housed,1,0,0,0,0,0,0,0,2,3,4,3,1,0.12822044
87948,Latino,Female,45-59,14,Permanently Housed,1,1,0,1,0,0,1,0,2,4,2,6,1,0.17976183
87950,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,1,3,3,3,1,0.24558978
87953,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,0,2,1,1,0.3147929
87957,Latino,Male,,3,Permanently Housed,1,0,0,1,0,0,0,0,1,0,2,0,1,0.14996743
87959,White,Male,18-24,3,Permanently Housed,1,0,0,0,0,1,0,0,1,0,1,1,1,0.26693684
87962,White,Male,60+,4,Permanently Housed,1,0,0,0,0,0,0,1,1,0,1,1,1,0.26577628
87971,Latino,Male,,9,Permanently Housed,1,0,0,1,0,0,0,0,1,3,1,4,1,0.16942874
87973,Latino,Female,,11,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,2,1,0.12402743
87975,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,1,0,4,1,1,0.3338904
87980,Latino,Female,45-59,11,Permanently Housed,1,1,0,1,0,0,1,0,2,3,2,4,1,0.15962619
87981,White,Male,18-24,5,Permanently Housed,1,0,0,0,0,1,0,0,1,0,3,1,1,0.21362536
87986,White,Female,,4,Permanently Housed,1,1,0,0,0,0,0,0,1,0,2,1,1,0.21760891
87990,Latino,Female,,5,Permanently Housed,1,1,0,1,0,0,0,0,1,1,2,1,1,0.15301016
87995,White,Female,,16,Permanently Housed,1,1,0,0,0,0,0,0,2,4,4,6,1,0.19590083
87998,Latino,Male,60+,5,Permanently Housed,1,0,0,1,0,0,0,1,1,0,3,0,1,0.39346048
88012,White,Male,60+,12,Permanently Housed,1,0,0,0,0,0,0,1,2,2,3,5,1,0.27477023
88024,Black,Female,45-59,4,Permanently Housed,1,1,1,0,0,0,1,0,0,1,2,1,1,0.29295895
88034,Latino,Male,60+,13,Permanently Housed,1,0,0,1,0,0,0,1,2,3,3,4,1,0.23773368
88047,White,Female,45-59,6,Permanently Housed,1,1,0,0,0,0,1,0,1,0,3,2,1,0.24135853
88048,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,1,1,0,1,0.33682182
88049,Latino,Male,45-59,15,Permanently Housed,1,0,0,1,0,0,1,0,2,3,4,6,1,0.19128641
88052,White,Female,,4,Permanently Housed,1,1,0,0,0,0,0,0,2,1,0,1,1,0.109614454
88071,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,2,1,0.2394882
88076,Latino,Female,,8,Permanently Housed,1,1,0,1,0,0,0,0,2,1,3,2,1,0.13322471
88085,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,5,1,0.27866852
88089,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,4,1,0.20050228
88091,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,1,0,3,1,1,0.31896505
88092,Latino,Male,,15,Permanently Housed,1,0,0,1,0,0,0,0,2,4,4,5,1,0.1924511
88101,Black,Male,18-24,4,Permanently Housed,1,0,1,0,0,1,0,0,1,0,1,2,1,0.2803928
88115,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,1,4,3,3,1,0.3489946
88120,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,5,1,0.26499137
88121,White,Female,18-24,1,Permanently Housed,1,1,0,0,0,1,0,0,1,0,0,0,1,0.2812971
88126,Black,Female,18-24,3,Permanently Housed,1,1,1,0,0,1,0,0,1,0,2,0,1,0.32199237
88127,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,1,2,2,2,1,0.17845464
88132,Latino,Female,,7,Permanently Housed,1,1,0,1,0,0,0,0,1,2,2,2,1,0.12463415
88137,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,2,1,1,1,1,0.2120949
88142,Latino,Male,,11,Permanently Housed,1,0,0,1,0,0,0,0,2,0,3,6,1,0.2707701
88145,Black,Male,,2,Permanently Housed,1,0,1,0,0,0,0,0,1,0,1,0,1,0.22354876
88147,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,2,0,1,1,0.30069283
88157,White,Female,60+,16,Permanently Housed,1,1,0,0,0,0,0,1,1,4,4,6,1,0.4192943
88163,Black,Female,45-59,7,Permanently Housed,1,1,1,0,0,0,1,0,2,2,3,0,1,0.18314308
88165,Latino,Female,45-59,8,Permanently Housed,1,1,0,1,0,0,1,0,1,1,4,2,1,0.20957063
88169,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,4,3,6,1,0.20798469
88180,Latino,Female,18-24,9,Permanently Housed,1,1,0,1,0,1,0,0,2,3,3,1,1,0.2416401
88184,Latino,Female,,15,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,6,1,0.1810872
88187,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,0,1,1,1,0.339956
88196,Black,Female,18-24,9,Permanently Housed,1,1,1,0,0,1,0,0,2,2,4,1,1,0.3022575
88199,White,Male,45-59,4,Permanently Housed,1,0,0,0,0,0,1,0,2,0,1,1,1,0.14633776
88202,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,3,2,2,1,0.28128123
88203,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,2,1,1,2,1,0.18128783
88204,Latino,Female,18-24,10,Permanently Housed,1,1,0,1,0,1,0,0,2,3,3,2,1,0.21705905
88208,White,Male,45-59,4,Permanently Housed,1,0,0,0,0,0,1,0,1,1,1,1,1,0.20952483
88210,Black,Female,45-59,5,Permanently Housed,1,1,1,0,0,0,1,0,1,0,3,1,1,0.28968108
88214,White,Female,45-59,12,Permanently Housed,1,1,0,0,0,0,1,0,2,2,4,4,1,0.22930893
88226,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,2,1,2,2,1,0.0838585
88230,Latino,Male,45-59,12,Permanently Housed,1,0,0,1,0,0,1,0,2,3,3,4,1,0.18856221
88231,Black,Female,45-59,4,Permanently Housed,1,1,1,0,0,0,1,0,2,0,1,1,1,0.31315157
88248,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,1,2,0,1,0.3030035
88250,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,1,0,3,2,1,0.30442694
88251,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,2,0,3,2,1,0.18607196
88263,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,4,3,5,1,0.34768757
88268,Latino,Female,,4,Permanently Housed,1,1,0,1,0,0,0,0,1,0,3,0,1,0.28891695
88269,Latino,Male,,3,Permanently Housed,1,0,0,1,0,0,0,0,1,0,1,1,1,0.16710255
88290,Black,Female,45-59,8,Permanently Housed,1,1,1,0,0,0,1,0,1,1,3,3,1,0.31711507
88292,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,1,0,2,0,1,0.2996658
88301,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,6,1,0.31231397
88303,Black,Female,18-24,13,Permanently Housed,1,1,1,0,0,1,0,0,2,4,4,3,1,0.29627666
88304,Latino,Female,45-59,14,Permanently Housed,1,1,0,1,0,0,1,0,2,3,3,6,1,0.2052126
88308,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,3,1,0.25633174
88326,White,Female,,11,Permanently Housed,1,1,0,0,0,0,0,0,2,1,4,4,1,0.120807655
88335,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,6,1,0.28474692
88336,Black,Female,,4,Permanently Housed,1,1,1,0,0,0,0,0,1,1,1,1,1,0.2635108
88356,Latino,Male,18-24,11,Permanently Housed,1,0,0,1,0,1,0,0,2,3,3,3,1,0.15268841
88358,Black,Male,18-24,4,Permanently Housed,1,0,1,0,0,1,0,0,1,0,1,2,1,0.2803928
88364,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,2,1,1,0,1,0.30017832
88369,Black,Female,18-24,8,Permanently Housed,1,1,1,0,0,1,0,0,1,1,3,3,1,0.337957
88379,White,Male,,13,Permanently Housed,1,0,0,0,0,0,0,0,1,4,4,4,1,0.19785933
88384,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,1,3,3,1,1,0.14766209
88394,Black,Female,60+,12,Permanently Housed,1,1,1,0,0,0,0,1,2,3,2,4,1,0.2530106
88401,White,Female,45-59,9,Permanently Housed,1,1,0,0,0,0,1,0,2,2,3,2,1,0.18333986
88402,White,Male,18-24,12,Permanently Housed,1,0,0,0,0,1,0,0,1,3,4,4,1,0.22504734
88409,White,Male,60+,5,Permanently Housed,1,0,0,0,0,0,0,1,2,0,1,1,1,0.19542915
88412,Latino,Male,18-24,5,Permanently Housed,1,0,0,1,0,1,0,0,1,2,1,1,1,0.24028297
88418,Black,Male,45-59,3,Permanently Housed,1,0,1,0,0,0,1,0,0,0,2,1,1,0.2782552
88420,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,1,2,4,1,0.22963628
88423,Black,Male,,2,Permanently Housed,1,0,1,0,0,0,0,0,0,0,1,1,1,0.22772877
88429,Black,Female,,9,Permanently Housed,1,1,1,0,0,0,0,0,2,0,3,4,1,0.2208664
88438,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,4,3,6,1,0.20798469
88441,Latino,Male,45-59,4,Permanently Housed,1,0,0,1,0,0,1,0,1,0,3,0,1,0.257054
88444,Black,Male,,11,Permanently Housed,1,0,1,0,0,0,0,0,1,3,3,4,1,0.2202912
88446,White,Male,,6,Permanently Housed,1,0,0,0,0,0,0,0,0,1,3,2,1,0.13871439
88447,Black,Female,,9,Permanently Housed,1,1,1,0,0,0,0,0,2,1,3,3,1,0.18375717
88450,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,1,0,3,1,1,0.21451636
88458,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,4,3,6,1,0.24888709
88459,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,2,4,1,1,0.22860801
88462,White,Female,45-59,14,Permanently Housed,1,1,0,0,0,0,1,0,2,4,4,4,1,0.2450249
88469,Asian,Female,,11,Permanently Housed,1,1,0,0,1,0,0,0,1,3,2,5,1,0.14531524
88471,White,Male,60+,9,Permanently Housed,1,0,0,0,0,0,0,1,2,1,3,2,1,0.20683649
88472,Latino,Male,,9,Permanently Housed,1,0,0,1,0,0,0,0,1,3,3,2,1,0.1461473
88482,Asian,Male,45-59,11,Permanently Housed,1,0,0,0,1,0,1,0,2,2,4,3,1,0.22861491
88488,Black,Female,,9,Permanently Housed,1,1,1,0,0,0,0,0,2,2,1,4,1,0.14738439
88491,Black,Female,,11,Permanently Housed,1,1,1,0,0,0,0,0,2,3,3,3,1,0.17964369
88505,Black,Male,,12,Permanently Housed,1,0,1,0,0,0,0,0,2,4,2,4,1,0.15177532
88511,White,Male,60+,12,Permanently Housed,1,0,0,0,0,0,0,1,2,4,1,4,1,0.299865
88522,White,Female,,6,Permanently Housed,1,1,0,0,0,0,0,0,0,1,2,3,1,0.1495337
88527,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,2,0,3,3,1,0.22894858
88544,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,4,1,0.2503263
88547,Latino,Male,,5,Permanently Housed,1,0,0,1,0,0,0,0,1,0,3,1,1,0.18506932
88548,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,2,3,2,1,1,0.09754155
88550,Black,Female,,15,Permanently Housed,1,1,1,0,0,0,0,0,2,4,3,6,1,0.21608421
88554,Latino,Male,60+,7,Permanently Housed,1,0,0,1,0,0,0,1,1,1,3,1,1,0.27083424
88560,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,2,0,1,3,1,0.24463078
88566,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,3,1,0.26669094
88571,Black,Male,60+,14,Permanently Housed,1,0,1,0,0,0,0,1,2,3,4,4,1,0.3001595
88577,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,1,2,1,2,1,0.2603762
88578,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,2,1,3,3,1,0.26983652
88585,Black,Female,18-24,16,Permanently Housed,1,1,1,0,0,1,0,0,2,4,5,5,1,0.38409433
88586,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,3,2,2,1,0.28128123
88587,Black,Male,,11,Permanently Housed,1,0,1,0,0,0,0,0,1,3,4,3,1,0.22746752
88588,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,2,0,3,1,1,0.20831068
88589,Black,Female,45-59,15,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,5,1,0.46319106
88594,Latino,Male,45-59,14,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,4,1,0.21989958
88596,Latino,Male,60+,5,Permanently Housed,1,0,0,1,0,0,0,1,1,1,1,1,1,0.2281236
88598,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,0,2,2,2,1,0.28615665
88600,Latino,Female,45-59,5,Permanently Housed,1,1,0,1,0,0,1,0,1,1,1,2,1,0.20857666
88603,Black,Female,,10,Permanently Housed,1,1,1,0,0,0,0,0,1,2,4,3,1,0.2606221
88604,Black,Female,18-24,11,Permanently Housed,1,1,1,0,0,1,0,0,2,3,5,1,1,0.28258488
